"estado","estadoSigla","municipio","cnes","dataNotificacaoOcupacao","ocupHospCli","ocupHospUti","ocupSRAGCli","ocupSRAGUti","altas","obitos","ocupacaoInformada","algumaOcupacaoInformada","nomeCnes","ofertaRespiradores","ofertaHospCli","ofertaHospUti","ofertaSRAGCli","ofertaSRAGUti"
"Goiás","GO","Morrinhos","2443023","2020-10-20T16:55:28.000Z",0.0,0.0,2.0,0,2.0,0,True,True,"HOSPITAL NOSSA SENHORA DO CARMO",1.0,20.0,0.0,0.0,0.0
"Goiás","GO","Anicuns","2443139","2020-10-20T16:02:51.000Z",2.0,0.0,2.0,0,0.0,1,True,True,"HOSPITAL MUNICIPAL DE ANICUNS",1.0,21.0,0.0,0.0,0.0
"Mato Grosso","MT","Alta Floresta","2471345","2020-10-20T18:10:39.323Z",2.0,0.0,1.0,0,0.0,0,True,True,"HOSPITAL REGIONAL DE ALTA FLORESTA ALBERT SABIN",5.0,81.0,9.0,14.0,1.0
"Mato Grosso","MT","Paranaíta","2471663","2020-10-20T18:10:39.323Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL DE PARANAITA",0.0,33.0,0.0,0.0,0.0
"Mato Grosso","MT","Brasnorte","2471795","2020-10-20T18:10:39.323Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL DE BRASNORTE BRASNORTE",2.0,31.0,0.0,0.0,0.0
"Mato Grosso","MT","Nova Olímpia","2472376","2020-10-20T18:10:39.323Z",0.0,0.0,0.0,0,0.0,0,True,True,"UNIDADE MISTA DE SAUDE",1.0,22.0,0.0,0.0,0.0
"Rio Grande do Norte","RN","João Câmara","2474751","2020-10-20T23:58:00.000Z",1.0,0.0,2.0,0,0.0,0,True,True,"HOSPITAL REGIONAL DE JOAO CAMARA",1.0,34.0,0.0,6.0,0.0
"Mato Grosso do Sul","MS","Laguna Carapã","2482525","2020-10-20T08:49:54.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL DE LAGUNA CARAPA",1.0,7.0,0.0,1.0,0.0
"Mato Grosso","MT","Cuiabá","2494523","2020-10-20T18:10:39.323Z",1.0,2.0,3.0,5,0.0,0,True,True,"FEMINA HOSPITAL INFANTIL E MATERNIDADE",24.0,54.0,2.0,0.0,0.0
"Goiás","GO","Goiânia","2506858","2020-10-20T08:21:02.000Z",67.0,10.0,0.0,0,0.0,0,True,True,"HOSPITAL E MATERNIDADE DONA IRIS",20.0,81.0,0.0,0.0,0.0
"Goiás","GO","Goianésia","2507102","2020-10-20T14:17:31.000Z",6.0,6.0,0.0,0,0.0,0,True,True,"HOSPITAL BANCO DE SANGUE E LABORAT SAO CARLOS GOIANESIA",9.0,53.0,5.0,0.0,0.0
"Goiás","GO","Rubiataba","2507137","2020-10-20T15:32:20.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL E MATERNIDADE MENINO JESUS RUBIATABA",0.0,30.0,0.0,0.0,0.0
"Goiás","go","Goiânia","2518058","2020-10-20T14:08:54.000Z",0.0,0.0,6.0,7,0.0,0,True,True,"","","","","",""
"Goiás","GO","Goiânia","2518090","2020-10-20T07:45:10.000Z",7.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL SANTA TEREZINHA",0.0,14.0,0.0,0.0,0.0
"Goiás","GO","Goiânia","2518392","2020-10-20T12:52:46.000Z",25.0,10.0,0.0,0,0.0,0,True,True,"MATERNIDADE ELA",0.0,43.0,0.0,0.0,0.0
"Goiás","GO","Goiânia","2518465","2020-10-20T07:45:49.000Z",17.0,7.0,0.0,5,0.0,0,True,True,"HOSPITAL DE ACIDENTADOS",0.0,30.0,9.0,0.0,0.0
"Goiás","GO","Goiânia","2518988","2020-10-20T08:15:39.000Z",5.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL BURITI",0.0,26.0,0.0,0.0,0.0
"Goiás","GO","Goiânia","2519151","2020-10-20T15:19:54.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL SANTA CATARINA",2.0,36.0,0.0,0.0,0.0
"Mato Grosso","MT","Cuiabá","2534444","2020-10-20T18:10:39.323Z",0.0,3.0,1.0,0,0.0,0,True,True,"HOSPITAL DE CANCER DE MATO GROSSO",14.0,77.0,10.0,0.0,0.0
"Mato Grosso","MT","Cáceres","2534460","2020-10-20T18:10:39.323Z",5.0,2.0,6.0,3,0.0,0,True,True,"HOSPITAL REGIONAL DR ANTONIO FONTES",45.0,86.0,16.0,10.0,0.0
"Goiás","GO","Itapaci","2534517","2020-10-20T14:40:48.000Z",10.0,0.0,1.0,0,0.0,0,True,True,"HOSPITAL DR JOSE PEIXOTO DA SILVEIRA ITAPACI",0.0,43.0,0.0,0.0,0.0
"Goiás","GO","Carmo do Rio Verde","2534525","2020-10-20T07:13:07.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL DR EURICO MARTINS",0.0,18.0,0.0,0.0,0.0
"Goiás","GO","Niquelândia","2534789","2020-10-20T15:24:05.000Z",21.0,0.0,4.0,0,794.0,29,True,True,"HOSPITAL MUNICIPAL SANTA EFIGENIA NIQUELANDIA",0.0,62.0,0.0,0.0,0.0
"Goiás","GO","Cristianópolis","2534835","2020-10-20T14:49:29.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL DE CRISTIANOPOLIS",0.0,8.0,0.0,0.0,0.0
"Goiás","GO","Anápolis","2535262","2020-10-20T12:26:54.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL DE QUEIMADURAS ANAPOLIS",0.0,30.0,4.0,0.0,0.0
"Goiás","go","São Francisco de Goiás","2535319","2020-10-20T08:50:16.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"","","","","",""
"Goiás","GO","Maurilândia","2535742","2020-10-20T16:21:47.000Z",3.0,0.0,1.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL MILTON AMARO DO NASCIMENTO",0.0,12.0,0.0,0.0,0.0
"Goiás","GO","São Miguel do Passa Quatro","2536048","2020-10-20T13:23:00.000Z",0.0,0.0,0.0,0,4.0,1,True,True,"HOSPITAL MUNICIPAL DR SERGIO NOBRE CAETANO DA COSTA",0.0,11.0,0.0,0.0,0.0
"Mato Grosso do Sul","MS","Camapuã","2536587","2020-10-20T15:33:42.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"SOCIEDADE DE PROT MAT INFANCIA DE CAMAPUA",0.0,26.0,0.0,2.0,0.0
"Goiás","GO","Cachoeira Alta","2550679","2020-10-20T12:55:44.000Z",6.0,0.0,1.0,0,1.0,0,True,True,"HOSPITAL MUNICIPAL NOSSA SENHORA APARECIDA",0.0,26.0,0.0,0.0,0.0
"Mato Grosso do Sul","MS","Vicentina","2558351","2020-10-20T09:12:38.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL MARIA DOS SANTOS BASTOS",0.0,7.0,0.0,0.0,0.0
"Mato Grosso do Sul","MS","Jateí","2558408","2020-10-20T07:27:26.000Z",0.0,0.0,1.0,0,0.0,0,True,True,"HOSPITAL SANTA CATARINA",0.0,21.0,0.0,3.0,0.0
"Mato Grosso do Sul","MS","Amambai","2558416","2020-10-20T09:54:52.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"CASA DE SAUDE DIVINA PROVIDENCIA",0.0,26.0,0.0,0.0,0.0
"Mato Grosso do Sul","MS","Amambai","2558459","2020-10-20T15:48:48.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL REGIONAL AMAMBAI",1.0,61.0,0.0,8.0,0.0
"Mato Grosso do Sul","MS","Deodápolis","2558580","2020-10-20T15:57:52.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL CRISTO REI",0.0,12.0,0.0,6.0,0.0
"Goiás","GO","Mara Rosa","2569671","2020-10-20T08:19:37.000Z",0.0,0.0,0.0,0,1.0,11,True,True,"HOSPITAL MUNICIPAL JOSE INOCENCIO DE OLIVEIRA DE MARA ROSA",0.0,18.0,0.0,0.0,0.0
"Goiás","GO","Cidade Ocidental","2569728","2020-10-20T08:58:04.000Z",5.0,0.0,3.0,0,3.0,0,True,True,"HOSPITAL MUNICIPAL DE CIDADE OCIDENTAL",0.0,20.0,0.0,0.0,0.0
"Goiás","GO","Trindade","2570084","2020-10-20T09:54:52.000Z",3.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL DE TRINDADE",0.0,44.0,0.0,0.0,0.0
"Goiás","GO","Turvânia","2570416","2020-10-20T09:24:39.000Z",0.0,0.0,0.0,0,0.0,8,True,True,"HOSPITAL E MATERNIDADE MUNICIPAL ENF MARIA HELENA SANTOS",0.0,17.0,0.0,0.0,0.0
"Goiás","GO","Mairipotaba","2570424","2020-10-20T13:03:26.000Z",0.0,0.0,0.0,0,3.0,4,True,True,"HOSPITAL MUNICIPAL SAO SEBASTIAO DE MAIRIPOTABA",0.0,13.0,0.0,0.0,0.0
"Goiás","GO","Caldas Novas","2570823","2020-10-20T12:52:45.000Z",22.0,12.0,4.0,6,0.0,1,True,True,"HOSPITAL E MATERNIDADE NOSSA SENHORA APARECIDA LTDA",17.0,54.0,5.0,0.0,0.0
"Goiás","GO","Divinópolis de Goiás","2571218","2020-10-20T15:59:29.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL MAE ROBERTA",0.0,24.0,0.0,0.0,0.0
"Goiás","GO","Aparecida de Goiânia","2589532","2020-10-20T16:43:45.000Z",0.0,0.0,8.0,0,0.0,0,True,True,"CLINICA SANTA MONICA",3.0,112.0,6.0,0.0,0.0
"Goiás","go","Aparecida de Goiânia","2589621","2020-10-20T16:39:06.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"","","","","",""
"Goiás","go","Aparecida de Goiânia","2589648","2020-10-20T16:42:38.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"","","","","",""
"Goiás","GO","Aparecida de Goiânia","2589761","2020-10-20T16:44:17.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL ENCORE",0.0,33.0,4.0,0.0,0.0
"Mato Grosso do Sul","MS","Glória de Dourados","2591340","2020-10-20T09:55:16.000Z",1.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL E MATERNIDADE NOSSA SENHORA DA GLORIA",0.0,12.0,0.0,2.0,0.0
"Mato Grosso do Sul","MS","Campo Grande","2599767","2020-10-20T14:41:39.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL INFANTIL SAO LUCAS",0.0,21.0,0.0,0.0,0.0
"Goiás","GO","Goiânia","2653818","2020-10-20T16:36:32.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL DE DERMAT SANITARIA E REABILITACAO SANTA MARTA",0.0,20.0,0.0,0.0,0.0
"Rio Grande do Norte","RN","Natal","2654016","2020-10-20T23:58:00.000Z",0.0,0.0,2.0,0,0.0,0,True,True,"CASA DE SAUDE SAO LUCAS",0.0,117.0,21.0,0.0,0.0
"Mato Grosso","MT","Rosário Oeste","2655780","2020-10-20T18:10:39.323Z",2.0,0.0,1.0,0,0.0,0,True,True,"HOSPITAL AMPARO",0.0,64.0,0.0,0.0,0.0
"Goiás","GO","Goiânia","2659832","2020-10-20T16:08:46.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"CENTRO DE REFERENCIA EM OFTALMOLOGIA UFG",0.0,3.0,0.0,0.0,0.0
"Goiás","GO","Goiânia","2665271","2020-10-20T14:23:46.000Z",23.0,4.0,4.0,2,12.0,0,True,True,"HOSPITAL DO RIM",1.0,50.0,9.0,0.0,0.0
"Mato Grosso do Sul","MS","Nioaque","2676869","2020-10-20T18:44:17.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"UNIDADE MISTA AROLDO LIMA COUTO",0.0,6.0,0.0,3.0,0.0
"São Paulo","SP","Bragança Paulista","2688433","2020-10-20T08:17:19.000Z",0.0,0.0,6.0,5,1.0,0,True,True,"SANTA CASA DE MISERICORDIA DE BRAGANCA PAULISTA",29.0,153.0,4.0,43.0,15.0
"São Paulo","SP","São Paulo","2688514","2020-10-20T12:32:57.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL PSIQUIATRICO DE VILA MARIANA",1.0,27.0,0.0,27.0,0.0
"Rio Grande do Sul","RS","Porto Alegre","2693801","2020-10-20T10:53:57.000Z",0.0,18.0,44.0,5,0.0,4,True,True,"ASSOCIACAO HOSPITALAR VILA NOVA",16.0,468.0,20.0,56.0,20.0
"Mato Grosso do Sul","MS","Aquidauana","2695138","2020-10-20T08:04:59.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"ABRAM MS",0.0,42.0,0.0,0.0,0.0
"Minas Gerais","MG","Belo Horizonte","2695634","2020-10-20T17:18:11.000Z",13.0,4.0,0.0,0,0.0,0,True,True,"BIOCOR INSTITUTO",50.0,247.0,5.0,1.0,0.0
"São Paulo","SP","Santos","2698471","2020-10-20T08:45:23.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"SECAO HOSPITAL MUNICIPAL DR ARTHUR DOMINGUES PINTO",5.0,62.0,0.0,19.0,13.0
"Mato Grosso","mt","Santo Antônio do Leste","2699796","2020-10-20T18:10:39.323Z",0.0,0.0,0.0,0,0.0,0,True,True,"","","","","",""
"Mato Grosso","MT","Peixoto de Azevedo","2699842","2020-10-20T18:10:39.323Z",0.0,0.0,1.0,0,0.0,0,True,True,"HOSPITAL REGIONAL DE PEIXOTO DE AZEVEDO",2.0,63.0,0.0,21.0,0.0
"São Paulo","SP","Ribeirão Branco","2705249","2020-10-20T09:32:03.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL MARIA ROSA CARDOSO",2.0,36.0,0.0,10.0,0.0
"Rio Grande do Sul","RS","São Martinho","2707608","2020-10-20T11:02:49.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL DE CARIDADE DE SAO MARTINHO",2.0,39.0,0.0,0.0,0.0
"Rio Grande do Sul","RS","Rio Grande","2707675","2020-10-20T12:20:11.000Z",0.0,6.0,5.0,0,0.0,0,True,True,"HOSPITAL UNIVERSITARIO DR MIGUEL RIET CORREA JR",33.0,135.0,16.0,25.0,2.0
"Rio Grande do Sul","RS","Erechim","2707918","2020-10-20T13:31:17.000Z",0.0,13.0,4.0,3,0.0,0,True,True,"FUNDACAO HOSPITALAR SANTA TEREZINHA DE ERECHIM",14.0,147.0,18.0,22.0,10.0
"Rio Grande do Sul","RS","Capão da Canoa","2707969","2020-10-20T16:28:51.000Z",0.0,10.0,3.0,2,0.0,0,True,True,"HOSPITAL BENEFICIENTE SANTA LUZIA",11.0,90.0,10.0,12.0,3.0
"Mato Grosso do Sul","MS","Naviraí","2710498","2020-10-20T09:08:52.000Z",3.0,0.0,11.0,0,0.0,1,True,True,"HOSPITAL MUNICIPAL DE NAVIRAI",1.0,72.0,0.0,24.0,5.0
"São Paulo","SP","Praia Grande","2716097","2020-10-20T09:24:46.000Z",0.0,0.0,4.0,11,0.0,0,True,True,"COMPLEXO HOSPITALAR IRMA DULCE O S S",34.0,181.0,30.0,44.0,30.0
"São Paulo","SP","Mirassol","2716275","2020-10-20T10:18:20.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSP E MAT MAE DIV AMOR PROV DEUS MIRASSOL",2.0,50.0,0.0,0.0,0.0
"São Paulo","SP","Ouroeste","2716291","2020-10-20T10:35:39.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL JOAO VELLOSO",3.0,33.0,0.0,0.0,0.0
"São Paulo","SP","Altinópolis","2716593","2020-10-20T08:09:28.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL DE MISERICORDIA ALTINOPOLIS",2.0,31.0,0.0,8.0,0.0
"São Paulo","SP","Garça","2745356","2020-10-20T09:05:04.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"CLINICA ANDRE LUIZ",0.0,200.0,0.0,195.0,0.0
"São Paulo","SP","Orlândia","2745798","2020-10-20T08:03:06.000Z",0.0,0.0,4.0,0,0.0,0,True,True,"HOSPITAL BENEFICENTE SANTO ANTONIO ORLANDIA",9.0,98.0,0.0,9.0,0.0
"São Paulo","SP","Morro Agudo","2745801","2020-10-20T10:26:31.000Z",0.0,0.0,0.0,1,0.0,0,True,True,"HOSPITAL SAO MARCOS MORRO AGUDO",2.0,45.0,0.0,0.0,0.0
"São Paulo","SP","Franco da Rocha","2746220","2020-10-20T08:32:19.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"COMPLEXO HOSPITALAR JUQUERY FRANCO DA ROCHA",0.0,251.0,0.0,251.0,0.0
"São Paulo","sp","Pirapora do Bom Jesus","2746867","2020-10-20T08:33:57.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"","","","","",""
"São Paulo","SP","Nova Europa","2747685","2020-10-20T08:14:41.000Z",0.0,0.0,1.0,0,0.0,0,True,True,"SANTA CASA DE MISERICORDIA NOVA EUROPA",2.0,18.0,0.0,8.0,0.0
"São Paulo","SP","São José dos Campos","2748029","2020-10-20T09:20:02.000Z",0.0,0.0,4.0,5,0.0,0,True,True,"SANTA CASA DE MISERICORDIA DE SAO JOSE DOS CAMPOS",22.0,150.0,21.0,10.0,12.0
"São Paulo","SP","Iepê","2750538","2020-10-20T08:46:22.000Z",0.0,0.0,4.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL DE IEPE",1.0,18.0,0.0,2.0,0.0
"São Paulo","SP","Presidente Epitácio","2751038","2020-10-20T10:07:37.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"SANTA CASA DE PRESIDENTE EPITACIO",4.0,73.0,0.0,9.0,0.0
"São Paulo","SP","São Paulo","2752077","2020-10-20T10:02:15.000Z",0.0,0.0,2.0,0,0.0,0,True,True,"HOSP DO SERV PUB MUNICIPAL HSPM",43.0,248.0,29.0,0.0,25.0
"Mato Grosso","MT","Pedra Preta","2752638","2020-10-20T18:10:39.323Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL PRONTO ATENDIMENTO MUNICIPAL LUCIANA MARTINS AMORIM",2.0,32.0,0.0,0.0,0.0
"Mato Grosso","MT","Pontes e Lacerda","2752654","2020-10-20T18:10:39.323Z",0.0,0.0,0.0,1,0.0,0,True,True,"HOSPITAL VALE DO GUAPORE",3.0,56.0,0.0,0.0,0.0
"Mato Grosso do Sul","MS","Três Lagoas","2756978","2020-10-20T08:28:09.000Z",1.0,0.0,2.0,1,0.0,0,True,True,"HOSPITAL CASSEMS UNIDADE DE TRES LAGOAS",0.0,38.0,9.0,0.0,0.0
"São Paulo","SP","Lins","2758245","2020-10-20T09:46:38.000Z",0.0,0.0,2.0,3,0.0,1,True,True,"SANTA CASA DE LINS",15.0,60.0,8.0,43.0,15.0
"Goiás","GO","Portelândia","2762536","2020-10-20T14:37:03.000Z",1.0,0.0,1.0,0,0.0,0,True,True,"HOSPITAL OTACILIO JOSE REZENDE PORTELANDIA",0.0,17.0,0.0,0.0,0.0
"São Paulo","SP","São Sebastião","2765934","2020-10-20T09:31:32.000Z",0.0,0.0,8.0,3,5.0,0,True,True,"HOSPITAL DE CLINICAS DE SAO SEBASTIAO",5.0,96.0,7.0,16.0,24.0
"Mato Grosso","MT","Tangará da Serra","2767384","2020-10-20T18:10:39.323Z",2.0,1.0,4.0,5,0.0,0,True,True,"HOSPITAL MUNICIPAL ARLETE DAISY CICHETTI DE BRITO",2.0,49.0,0.0,0.0,0.0
"Goiás","GO","Caturaí","2769514","2020-10-20T10:41:45.000Z",0.0,0.0,0.0,0,0.0,3,True,True,"HOSPITAL MUNICIPAL DE CATURAI",0.0,18.0,0.0,0.0,0.0
"São Paulo","SP","Guararema","2773333","2020-10-20T11:49:32.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"SANTA CASA DE GUARAREMA",7.0,35.0,0.0,0.0,0.0
"Rio Grande do Sul","RS","Porto Alegre","2778718","2020-10-20T10:42:32.000Z",0.0,21.0,1.0,2,0.0,0,True,True,"HPS",40.0,55.0,48.0,13.0,7.0
"São Paulo","SP","Indaiatuba","2784602","2020-10-20T08:10:45.000Z",0.0,0.0,16.0,21,4.0,1,True,True,"HOSPITAL AUGUSTO DE OLIVEIRA CAMARGO",39.0,162.0,20.0,41.0,21.0
"São Paulo","SP","Pirassununga","2785382","2020-10-20T08:24:28.000Z",0.0,0.0,3.0,1,0.0,0,True,True,"SANTA CASA DE PIRASSUNUNGA",17.0,94.0,6.0,10.0,0.0
"São Paulo","SP","São Paulo","2786680","2020-10-20T08:39:03.000Z",0.0,0.0,3.0,5,1.0,0,True,True,"HOSP MUN FERNANDO MAURO PIRES DA ROCHA",72.0,188.0,36.0,4.0,10.0
"São Paulo","SP","Bauru","2790556","2020-10-20T08:01:24.000Z",0.0,0.0,2.0,0,0.0,0,True,True,"HOSPITAL DE BASE DE BAURU",38.0,148.0,28.0,16.0,0.0
"São Paulo","SP","Duartina","2790637","2020-10-20T08:20:04.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL SANTA LUZIA DUARTINA",3.0,87.0,0.0,11.0,0.0
"São Paulo","SP","Jaú","2790653","2020-10-20T09:49:13.000Z",0.0,0.0,6.0,0,0.0,0,True,True,"HOSPITAL TEREZA PERLATTI JAU",0.0,310.0,0.0,250.0,0.0
"São Paulo","SP","Arealva","2791668","2020-10-20T08:08:01.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"SANTA CASA DE AREALVA",1.0,29.0,0.0,4.0,0.0
"São Paulo","SP","Carapicuíba","2792168","2020-10-20T07:08:59.000Z",0.0,0.0,4.0,4,1.0,0,True,True,"HOSPITAL GERAL DE CARAPICUIBA",40.0,175.0,26.0,5.0,0.0
"Mato Grosso","MT","Confresa","2793636","2020-10-20T18:10:39.323Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL DE CONFRESA",1.0,48.0,0.0,0.0,0.0
"Mato Grosso","MT","Sinop","2795604","2020-10-20T18:10:39.323Z",2.0,0.0,0.0,0,1.0,0,True,True,"HOSPITAL E MATERNIDADE DOIS PINHEIROS",0.0,46.0,0.0,0.0,0.0
"Mato Grosso","mt","Sorriso","2795620","2020-10-20T18:10:39.323Z",0.0,0.0,0.0,0,0.0,0,True,True,"","","","","",""
"São Paulo","SP","Itirapina","2798239","2020-10-20T08:43:40.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL SAO JOSE ITIRAPINA",3.0,23.0,0.0,0.0,0.0
"São Paulo","SP","São José do Rio Preto","2798298","2020-10-20T09:14:17.000Z",0.0,0.0,21.0,39,5.0,1,True,True,"SANTA CASA DE MISERICORDIA DE SAO JOSE DO RIO PRETO",24.0,260.0,16.0,45.0,36.0
"Paraná","PR","Curitiba","3000885","2020-10-19T00:00:00.000Z",3.0,3.0,1.0,5,1.0,0,True,True,"HOSPITAL PILAR",0.0,100.0,1.0,0.0,0.0
"Paraná","PR","Curitiba","3005593","2020-10-19T00:00:00.000Z",9.0,0.0,4.0,0,0.0,0,True,True,"HOSPITAL DAS NACOES",0.0,93.0,0.0,0.0,0.0
"Rio Grande do Sul","RS","Porto Alegre","3006522","2020-10-20T11:46:11.000Z",0.0,64.0,74.0,36,0.0,8,True,True,"HOSPITAL MOINHOS DE VENTO",0.0,332.0,2.0,0.0,0.0
"Rio Grande do Sul","RS","Porto Alegre","3007847","2020-10-20T11:02:30.000Z",0.0,53.0,31.0,21,0.0,1,True,True,"HOSPITAL MAE DE DEUS",0.0,280.0,0.0,0.0,0.0
"São Paulo","SP","Jundiaí","3012212","2020-10-20T08:21:19.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HU HOSPITAL UNIVERSITARIO",28.0,101.0,12.0,10.0,4.0
"Mato Grosso","MT","Rondonópolis","3028925","2020-10-20T18:10:39.323Z",1.0,0.0,6.0,0,0.0,0,True,True,"HOSP DE REF SAUDE DA FAMILIA DR ANTONIO DOS S MUNIZ",1.0,46.0,0.0,23.0,0.0
"Goiás","GO","Goiânia","3051625","2020-10-20T11:19:56.000Z",23.0,15.0,0.0,8,0.0,1,True,True,"CLINICA DO ESPORTE ORTOPEDIA FRAT E FISIOTERAPIA LTDA",0.0,57.0,19.0,0.0,0.0
"Rio Grande do Sul","RS","Passo Fundo","3141330","2020-10-20T14:49:05.000Z",0.0,6.0,1.0,1,0.0,0,True,True,"HOSPITAL DE PRONTOCLINICAS LTDA",0.0,64.0,9.0,0.0,0.0
"Mato Grosso","MT","Guarantã do Norte","3191737","2020-10-20T18:10:39.323Z",0.0,0.0,1.0,0,0.0,0,True,True,"HOSPITAL JARDIM VITORIA",0.0,14.0,0.0,0.0,0.0
"Mato Grosso","MT","Jaciara","3269728","2020-10-20T18:10:39.323Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL DE JACIARA",5.0,40.0,0.0,0.0,0.0
"Goiás","GO","Goiânia","3388638","2020-10-20T12:48:29.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL ISMAEL QUEIROZ",0.0,102.0,12.0,0.0,12.0
"Goiás","GO","Goiânia","3400573","2020-10-20T13:30:50.000Z",21.0,9.0,0.0,6,0.0,0,True,True,"HOSPITAL AMPARO",0.0,28.0,0.0,0.0,0.0
"Goiás","GO","Goiânia","3427633","2020-10-20T08:43:59.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"AMPARO MATERNIDADE",0.0,78.0,0.0,0.0,0.0
"Rio Grande do Sul","RS","Canoas","3508528","2020-10-20T17:23:35.000Z",0.0,38.0,32.0,16,3.0,2,True,True,"HOSPITAL UNIVERSITARIO",30.0,425.0,37.0,40.0,20.0
"Goiás","GO","Goiânia","3546551","2020-10-20T09:13:39.000Z",23.0,18.0,5.0,9,0.0,0,True,True,"HOSPITAL DO CORACAO ANIS RASSI",0.0,44.0,18.0,0.0,0.0
"Rio Grande do Sul","RS","Porto Alegre","3567664","2020-10-20T10:45:50.000Z",0.0,37.0,38.0,24,0.0,0,True,True,"HOSPITAL ERNESTO DORNELLES",0.0,272.0,40.0,0.0,0.0
"Rio Grande do Sul","RS","Canoas","3626245","2020-10-20T22:26:05.000Z",0.0,20.0,0.0,5,0.0,0,True,True,"HOSPITAL PRONTO SOCORRO DE CANOAS DEP NELSON MARCHEZAN",20.0,97.0,11.0,12.0,10.0
"Mato Grosso","MT","Juína","3673979","2020-10-20T18:10:39.323Z",0.0,0.0,0.0,0,0.0,0,True,True,"POLICLINICA INTEGRADA",0.0,10.0,0.0,0.0,0.0
"Goiás","GO","Jussara","3795292","2020-10-20T07:23:58.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL DR ABIUD PONCIANO DIAS",0.0,32.0,0.0,0.0,0.0
"São Paulo","SP","Várzea Paulista","3949621","2020-10-20T09:56:47.000Z",0.0,0.0,1.0,0,1.0,0,True,True,"HOSPITAL MUNICIPAL DR AUCIPIO DA SILVA OLIVEIRA JUNIOR",4.0,34.0,0.0,0.0,0.0
"Mato Grosso do Sul","MS","Campo Grande","3984338","2020-10-20T13:33:20.000Z",4.0,0.0,2.0,7,0.0,1,True,True,"HOSPITAL GERAL EL KADRI LTDA",0.0,127.0,0.0,0.0,0.0
"Rio Grande do Norte","RN","Santa Cruz","4014138","2020-10-20T23:58:00.000Z",0.0,0.0,0.0,1,0.0,0,True,True,"HOSPITAL MUNICIPAL ALUIZIO BEZERRA",1.0,32.0,0.0,22.0,5.0
